Input_A            Input_B            Label
0.303893155969414  0.531896365084603  1
0.586013381959417  0.397637508981821  1
0.005998749615912  0.750954051545646  0
0.361409865089487  0.165064449710988  1
0.421122394931855  0.294502417760282  1
0.797707697828697  0.483692497824512  1
0.529674693181247  0.509545744198941  1
0.449317343046755  0.264276326057303  1
0.226201543262588  0.459952545313192  1
0.427741992173633  0.554622389666354  1
0.685000185875834  0.606295197588184  0
0.376008329516316  0.318675202858641  0
0.489838215648457  0.490421854937454  1
0.359620252707536  0.349318356029733  1
0.620267053085032  0.284954563529464  1
0.476164037364125  0.448266478650097  1
0.253380396550363  0.490417066415215  1
0.561555124330989  0.403391772176988  1
0.419656833063424  0.504457114159702  1
0.113427104521424  0.355190217637390  0
0.187061936862685  0.343047069307368  0
0.178345032061314  0.229338901614721  0
0.835293252134245  0.336962482785625  1
0.337869366650093  0.377801595507688  1
0.440160571217575  0.499108846812169  1
0.384555811368976  0.632509885346964  0
0.312702693472014  0.402129803554429  1
0.629382735488488  0.654701260683496  0
0.496575334352883  0.252855148547268  1
0.443971986109412  0.453479124828843  1
0.656640869135908  0.643172298786415  0
0.472376910648912  0.527489780697676  1
0.136723254612367  0.824012529186366  0
0.366177887758381  0.653831734211027  0
0.413080110676208  0.395724042510887  1
0.449752022599598  0.442137814389682  1
0.310194573043006  0.175219765172843  1
0.224279605133654  0.503650907923338  1
0.175852247975371  0.388748454060114  0
0.171336637119857  0.587749969895873  0
0.497967808056733  0.386250129240487  1
0.380927659162033  0.433967607315432  1
0.313849056725867  0.538545134936431  1
0.389042580322112  0.373498468531512  1
0.391170745181978  0.557803258787498  1
0.604390751159719  0.541273177562692  0
0.192883016570914  0.342762678483355  0
0.290025329752611  0.410300411538986  1
0.150484128244726  0.353371408486552  0
0.312414400609526  0.455144854823256  1
0.444189761212638  0.456896049590973  1
0.051651571715417  0.336239902990064  0
0.343567073752331  0.742243903593177  0
0.740820192208105  0.573794804617963  0
0.284607593433955  0.471508602520287  1
0.452791646949676  0.491007973494799  1
0.620990375253472  0.414761560110805  1
0.297673476515481  0.502989240527838  1
0.507207291998171  0.566234117376812  1
0.450911501327695  0.399052174527401  1
0.133930977776328  0.486327464089020  0
0.426363969908016  0.396428732032907  1
0.402722219375909  0.764453083150158  0
0.099132932968521  0.469730275249526  0
0.245136612462514  0.376422384218068  1
0.288776541192477  0.435008404717222  1
0.624985887185437  0.350623949892745  1
0.306617926037395  0.248995778639368  1
0.561437647706132  0.406383237721582  1
0.386213885404089  0.273389863002481  1
0.198024430585314  0.548835850303379  1
0.612570489499521  0.439556424135737  1
0.490159575675978  0.318685292649777  1
0.318919242193624  0.346790679907011  1
0.238670288072295  0.310558318387962  0
0.706953158860115  0.284841512929566  1
0.191378724971581  0.240460713920564  0
0.294805302868403  0.491352313146076  1
0.022297003125116  0.351646011908525  0
0.430642163298947  0.654626563855130  0
0.280711434708331  0.520343995226133  1
0.335408710613888  0.743140589070063  0
0.455312085810807  0.449232837310457  1
0.568977117861075  0.328696582210342  1
0.185184180243927  0.708937789423362  0
0.224142440630555  0.497948633175144  1
0.345419738111637  0.567631068576167  1
0.264479797428601  0.527123854686018  1
0.105946200289441  0.617765869485902  0
0.379630280822902  0.506836775554604  1
0.465119693276561  0.386239208075271  1
0.143775723683174  0.626692665659776  0
0.624225533812329  0.170376151191855  1
0.435516917897362  0.472431959392391  1
0.158707727739740  0.272882760460164  0
0.344420009440997  0.638233331249493  0
0.238165862307001  0.398057317605384  1
0.244509285488090  0.599231873177618  1
0.525368271572631  0.531882515906129  1
0.192825155928426  0.719147814457877  0
0.067586950664138  0.265887423855564  0
0.328436192367912  0.357064923491133  1
0.159804070040797  0.660281597921673  0
0.318109812290871  0.575920953000552  1
0.178113380451287  0.484514622771554  1
0.604058804412156  0.440600326378454  1
0.094427439721678  0.447052320408327  0
0.219262988672062  0.456020141901216  1
0.160655050355314  0.666264200182135  0
0.332721458774421  0.318625924667504  0
0.343718906752124  0.528156893937911  1
0.425047033009332  0.543962541782292  1
0.749600864832302  0.660476644106951  0
0.200737870566906  0.554615352024247  1
0.491240048995677  0.429351117497986  1
0.127112171016374  0.232509503429745  0
0.060468814917301  0.398417713016151  0
0.785935955710797  0.602346015926031  1
0.374716737989999  0.353505236284064  1
0.436002712207406  0.421769904219358  1
0.273205090009305  0.488043108201696  1
0.024239104312959  0.558046862014373  0
0.662755325317231  0.512687586630719  0
0.279021852724453  0.536539291683743  1
0.120033325869932  0.536031252082054  0
0.099306949732981  0.534266316713788  0
0.455074280915086  0.499885054618869  1
0.074336747164541  0.458929554972241  0
0.188781102651723  0.676404741414833  0
0.498753590445956  0.558933578941906  1
0.230402238438460  0.638097615677935  0
0.244562527631309  0.350368442042444  1
0.110704059390191  0.764951935497288  0
0.056260670997384  0.375607688217045  0
0.268304949560206  0.490085297378408  1
0.619017121616898  0.507587214459785  0
0.506729746912698  0.595841268473231  0
0.563876710274587  0.321718137798429  1
0.516063045852790  0.640785360165191  0
0.206413997236883  0.542621068944641  1
0.419060605332245  0.638686501779906  0
0.265581590478578  0.391807661403432  1
0.534320051775695  0.472443135643378  1
0.281215725927083  0.355937448281976  1
0.513982944200595  0.385289733710778  1
0.250960560271128  0.685704432751575  0
0.630005374379881  0.592551601057047  0
0.602079209456856  0.643945963211525  0
0.226751958901932  0.362428720054178  1
0.265129718608035  0.460973886968577  1
0.260780846432465  0.281204010422012  0
0.158689210985088  0.505590507803563  1
0.318943181034731  0.505454956318115  1
0.253552105301414  0.149514581042475  1
0.539841287952326  0.319550672859052  1
0.095161797495434  0.501233344043949  0
0.312858588683517  0.471490595680891  1
0.229860589333571  0.652738407669928  0
0.307188286480966  0.540615627513335  1
0.329405942207326  0.407659723898524  1
0.313904968170452  0.589316598860567  1
0.271824181221892  0.468928562576986  1
0.455357781590165  0.548167168565001  1
0.448120324448889  0.311481567019774  1
0.378982818240203  0.539433016624798  1
0.232699431271707  0.346463675195537  1
0.154610240953759  0.568699313308745  0
0.359828171138622  0.505155824433198  1
0.409020660090158  0.447875209152292  1
0.366181222985928  0.482529880440538  1
0.581548147915803  0.558762853193273  0
0.214883531417443  0.547870010563497  1
0.024609222248019  0.423967509402905  0
0.315478578260119  0.395857789906608  1
0.485944304883226  0.610633868051437  0
0.063698582914894  0.476759523555957  0
0.387002851688177  0.392521902660983  1
0.096537480846897  0.224481265279902  0
0.118957339098346  0.489841733247089  0
0.549523420919422  0.387713119170254  1
0.445623166868433  0.392977398586459  1
0.316208665865129  0.588225094309012  1
0.129121037237315  0.410731775551996  0
0.402481967051439  0.421303610632036  1
0.781402330478245  0.662646976094367  0
0.464773535960461  0.696465008270909  0
0.422283479124878  0.415533969137168  1
0.562539403191263  0.300118661893326  1
0.175664578217876  0.324165376943464  0
0.535654198310941  0.466998758531653  1
0.800119048890266  0.382760703753727  1
0.563231686893447  0.718285194473858  0
0.363679702784266  0.608412532602636  1
0.232227662373562  0.488046953835068  1
0.507934640359342  0.357394102748849  1
0.166773363921389  0.284416808328599  0
0.260668144012676  0.537693981083947  1
0.186611684236044  0.361400666423465  0
0.110937828092493  0.512152543428773  0
0.287872646881721  0.534062489637283  1
0.435814910727064  0.499062581442704  1
0.390332658902304  0.613974657635868  0
0.490306317308272  0.401534853541549  1
0.013797001126364  0.541451706197354  0
0.157145387681494  0.581537501123647  0
0.205199093424556  0.650717494407026  0
0.570344137098391  0.597578431634414  0
0.264630060600315  0.399330105715248  1
0.381913496867797  0.433280192053377  1
0.411945870002103  0.488770942305929  1
0.187443591715223  0.409615283567895  1
0.292183570780564  0.427453936683949  1
0.774397820828806  0.455435645367286  1
0.619215122034888  0.247770771340771  1
0.549734544988108  0.545247668773684  1
0.269637300035278  0.639920534578213  0
0.326047326233748  0.537956359113939  1
0.222702158847761  0.376181681712591  1
0.480146598029984  0.494242923854163  1
0.424008751453331  0.519982567802566  1
0.314449299569264  0.413199546083012  1
0.288307691309231  0.531319053799275  1
0.384124634210163  0.511535750857765  1
